입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
LPC0022,1,차량용 4주식 리프트(10톤) 구매설치,물품,총액계약,제한경쟁,적격심사제,Y,제25보병사단,ZD00029,제25보병사단,ZD00029,87.995,137649409,137500000,125000000,2025-09-16,11:00,개찰완료,121125370,87.995,2025-09-16,흥진산업,홍병기,홍병기,150-18-01478,경기도 오산시 초평중앙로37 (탑동) 우미린센트럴시티 2006동 1701호
LQG0062,1,(육성) 00부대 전투조끼 제조구매,물품,총액계약,제한경쟁,적격심사제,Y,육군 52보병사단,ZD00273,육군 52보병사단,ZD00273,87.995,45529549,45400000,41272727,2025-09-16,10:30,개찰완료,40063986,87.995,2025-09-16,주식회사 딥테크,송민선,이용범,449-86-02338,경기도 여주시 대신면 풍양3길16-2
MDD0060,1,2025년 외고정장치 패키지 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.995,,10119480,9387273,2025-09-16,12:00,유찰,,,,,,,,
MDN0025,1,특수보호의 구매(LEVEL B),물품,총액계약,제한경쟁,적격심사제,Y,국군화생방방호사령부,1290495,국군화생방방호사령부,1290495,87.995,79807817,80240000,72945455,2025-09-16,11:00,개찰완료,70245080,88.017,2025-09-16,주식회사 디오리진컴퍼니,이진우,이진우,243-88-02092,"서울특별시 성북구 월곡로13길5-5, 2층"
MHD0087,1,상륙공격헬기 양산 시설사업기본계획 연구,용역,총액계약,협상에의한계약(전자),협상,N,방위사업청(운영지원과),1690000,방위사업청(운영지원과),1690000,,100000000,,90909091,2025-09-16,15:00,개찰완료,85000000,85,2025-12-04,사단법인 안보경영연구원,김주형,조대현,120-82-07415,"서울특별시 강남구 언주로527, 10층 (역삼동)"
SCF0755,1,작업바퀴의자 등 249종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,19355786,19500000,18359883,2025-09-16,10:30,개찰완료,17032357,87.996,2025-09-16,비에이치씨(BHC) 율하2점,김경주,김경주,309-02-95183,"경상남도 김해시 율하5로99-1, 231동 108호(장유동, 원메이저힐스테이트)"
SCF0628,2,(긴급)펌프  기어형 1종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,17895695,17941000,16636364,2025-09-16,10:30,개찰완료,15748430,88.001,2025-09-16,유한회사 창해,류제성,류제성,410-86-32912,광주광역시 광산구 풍영철길로15(콜롬버스월드 302호)
SCF0688,2,센서  공기충전 온도용 방사제어용 등 16종 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,,218500000,237036627,2025-09-16,10:30,유찰,,,,,,,,
SCF0762,1,안0함 공기조화장치 해수냉각기 조립체 정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,,70800000,65689091,2025-09-16,10:30,유찰,,,,,,,,
SCF0764,1,절연 펠트  방열용 12종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,,20000000,18876000,2025-09-16,10:30,유찰,,,,,,,,
SCF0705,2,커플링  축용  가요성 1종 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,,130000000,121000000,2025-09-16,10:30,순위확정,,,,,,,,
SCF0729,2,25-00창 근골격계부담작업 유해요인조사용역,용역,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.745,27593713,27508000,25508182,2025-09-16,10:30,개찰완료,24233000,87.82,2025-09-16,터직업환경의학과의원,이철호,김승연,609-91-79016,"경상남도 창원시 성산구 중앙대로39번길6(중앙동, 제일상가 308호)"
SCF0756,1,(긴급) 가이드  인젝터용 등 26종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,61271148,61733000,57243818,2025-09-16,10:30,개찰완료,53915750,87.995,2025-09-16,민영상사,강민영,강민영,543-07-00622,경상북도 고령군 성산면 지경길58-0
SCF0757,1,(긴급) 호스 라인 등 4종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,16332063,16213000,15034545,2025-09-16,10:30,개찰완료,14372000,87.998,2025-09-16,대성경영기술원,황중하,황중하,335-49-00147,"경상북도 구미시 흥안로43 (옥계동, 옥계동화타운) 103동 8층 811호"
SCF0759,1,(긴급) 분사기 조립체  연료용 1종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,56514138,56447000,52342364,2025-09-16,10:30,개찰완료,49730737,87.996,2025-09-16,오성실업,이상곤,이상곤,699-15-01614,"서울특별시 양천구 목동서로38, 127-903 (목동)"
SCF0760,1,(긴급)잉곳  주석-청동용 등 9종,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,252307648,251960000,233636364,2025-09-16,10:30,개찰완료,245000000,97.103,2025-09-16,주식회사 비에스씨,신관영,신관영,615-81-97849,경상남도 김해시 진영읍 본산로212번길26-1
SCH0141,1,원격통합통신체계 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군작전사령부,ZD00137,해군작전사령부,ZD00137,87.995,88042873,88200000,81818182,2025-09-16,10:30,개찰완료,83790000,95.169,2025-09-16,(주)장수커뮤니케이션즈,김현수,양은지,107-81-61011,"서울특별시 영등포구 양산로 57-5, 이노플렉스 906호(양평동3가)"
SFC0167,1,디지털 금박인쇄 전용지 등 27품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,49575737,49561800,45056182,2025-09-16,10:30,개찰완료,43624247,87.995,2025-09-16,하이하이샵,이흥숙,이흥숙,695-16-02049,"경기도 이천시 백사면 이여로88번길4, 805호(건일아파트)"
SFC0169,2,안전조끼 등 36품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9691부대,ZD00152,제9691부대,ZD00152,87.995,43261983,42917400,39015818,2025-09-16,10:30,개찰완료,38071487,88.002,2025-09-16,이든기업,이근택,이근택,790-26-01892,경기도 하남시 미사강변대로34번길100 (풍산동) 407호
UMM0796,1,(257203-E) 수도병원 공조기 필터 제조설치,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,149728294,148566235,142795455,2025-09-16,11:00,개찰완료,131853700,88.061,2025-09-16,에이에프주식회사,김새미나,김새미나,257-86-02608,경상북도 칠곡군 지천면 신동로9길54
EAD0007,1,FMS 항공운송(전 군),용역,단가계약,수의계약,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,,8.22,0,2025-09-17,15:00,유찰,,,,,,,,
EBB0315,1,25년 155밀리 훈련탄,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,226566075,227154000,0,2025-09-17,14:30,개찰완료,199953900,88.254,2025-09-17,삼호정밀,김일천,김수영,622-02-60419,부산광역시 강서구 평강로217-1 (대저1동)
LCG0102,1,25-육-246 사진 인화기 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.995,62780806,63000000,57400000,2025-09-17,10:30,개찰완료,55244070,87.995,2025-09-17,맥,이남규,이남규,196-69-00045,"경기도 포천시 소흘읍 광릉수목원로836번길4-13, 1층"
LCG0103,1,25-육-217 소책자 표지 제조,물품,총액계약,제한경쟁,적격심사제,Y,육군본부,1290298,육군본부,1290298,87.995,86846658,86152000,78320000,2025-09-17,10:30,개찰완료,76441790,88.019,2025-09-17,에이스기획,백명기,백명기,306-02-52792,대전광역시 동구 태전로 27()
LDH0759,1,(정비) 알루미늄 테그 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군종합정비창,ZD00347,육군종합정비창,ZD00347,87.995,4550428,4519000,4190909,2025-09-17,13:00,개찰완료,4055951,89.133,2025-09-17,에코그린,김은아,김은아,506-09-53992,경상북도 포항시 남구 양학천로136번길7 (대도동)
MCD0054,1,25년 국방민원서비스 만족도 조사,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,,,36363636,2025-09-17,17:00,유찰,,,,,,,,
SCF0567,2,ASR 심해구조잠수정 양강장치(A-FRAME) 외주정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,242354080,242500000,226684845,2025-09-17,10:30,개찰완료,204427500,84.35,2025-09-17,주식회사 일성이엔지,오세만,오세만,602-81-53151,부산광역시 영도구 대교로2번길22-6 (봉래동3가) 2층
SCF0767,1,시일 등 22종  구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,261667383,260000000,252513000,2025-09-17,10:30,개찰완료,217197600,83.005,2025-09-17,대호컴퍼니,김예슬,김예슬,685-03-01723,"인천광역시 계양구 작전시장로19번길6-2, 302호"
SCF0761,1,25년 Lynx 항공기 레이더용 수신기 정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,62587934,62700000,64209091,2025-09-17,10:30,개찰완료,55400000,88.515,2025-09-17,주식회사 스페이스웍스,김정문,김정문,138-81-50217,경기도 안양시 동안구 관평로324-8 (관양동) 대흥빌딩 302호
SCF0700,2,25년 Lynx 항공기 레이더용 변조기 정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,,70200000,74333636,2025-09-17,10:30,순위확정,,,,,,,,
SCF0772,1,(긴급)정비화 1종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,16580686,16606000,15398682,2025-09-17,10:30,개찰완료,14590200,87.995,2025-09-17,주식회사 제이앤에스,이외정,이외정,231-88-02328,"경상남도 창원시 마산회원구 3·15대로732 (합성동, 남산빌딩) 4층 4340호"
SCF0766,1,잠수함(SS-II  III) 선체 및 실내 청락 도장 용역,용역,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,646888013,647000000,600194545,2025-09-17,10:30,개찰완료,570980000,88.265,2025-09-17,수일종합환경 주식회사,서영완,오민희,604-81-39330,부산광역시 동구 중앙대로180번길 12-10()
SCF0769,1,25~'26년 잠수함 축전지 충방전 용역,용역,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,77.995,,2270000000,2155452364,2025-09-17,10:30,순위확정,,,,,,,,
SCF0765,1,25년 대잠 RIB 엔진 정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,,169000000,158612727,2025-09-17,10:30,순위확정,,,,,,,,
SCF0768,1,케이블  전력용 등 4종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,214032500,212000000,196788575,2025-09-17,10:30,개찰완료,188340000,87.995,2025-09-17,스마트엠,변해규,변해규,823-42-00970,"강원특별자치도 원주시 현충로304, 205동 309호(태장동, 태봉우성2차아파트)"
UMM0760,2,(25F164-B) 국방대체력단련장 코스관리 위탁 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,85.495,309933885,308400000,292043109,2025-09-17,11:00,개찰완료,265438000,85.643,2025-09-17,(주)대정골프엔지니어링,민규영,강성훈,124-86-22643,경기도 용인시 처인구 원암로39번길3-8
UMM0795,1,25-M-공업용 헬륨가스 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,113239899,112720000,112233900,2025-09-17,11:00,개찰완료,99710800,88.052,2025-09-17,동일특수가스,이준걸,이준걸,610-09-94986,울산광역시 울주군 삼동면 삼동로703-0
ESA0008,1,전술지대지유도무기 일반공구류,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,182775689,182356000,0,2025-09-18,11:00,개찰완료,161081564,88.13,2025-09-18,(주)협진정공,서갑수,박정서,107-81-85575,경기도 양주시 백석읍 권율로1253번길52-45
HCL0054,1,25-3학년 생도 안보의식 함양훈련 용역,용역,총액계약,협상에의한계약(전자),협상,N,공군사관학교,7002962,공군사관학교,7002962,0,,157416520,143105927,2025-09-18,10:00,유찰,,,,,,,,
HDP0032,1,데스크탑 1종(25-208),물품,총액계약,제한경쟁,적격심사제,Y,공군제19전투비행단,ZD00189,공군제19전투비행단,ZD00189,87.995,,48800000,44363636,2025-09-18,11:00,유찰,,,,,,,,
LAZ0006,2,25년 전투발전 연구 용역,용역,총액계약,협상에의한계약(전자),협상,N,드론작전사령부,9800110,드론작전사령부,9800110,0,26198449,26149000,23771818,2025-09-18,10:30,개찰완료,24100000,91.99,2025-10-02,사단법인 밀리테크 협회,박정이,박정이,675-82-00488,"서울특별시 서초구 효령로60길15-0, 602호 (서초동)"
LDH0763,1,(자재) 6각 구멍붙이 볼트 등 11종 구매,물품,총액계약,제한경쟁,적격심사제,Y,육군종합정비창,ZD00347,육군종합정비창,ZD00347,87.995,6753222,6740000,6250182,2025-09-18,13:00,개찰완료,5980000,88.55,2025-09-18,모아컴,이상주,이상주,217-15-72222,서울특별시 송파구 양산로12 (거여동) 세신거여훼미리타운 303호
LGT0079,1,벽걸이 에어컨 구매(25-GP-61),물품,총액계약,제한경쟁,적격심사제,Y,제2307부대,ZD00001,제2307부대,ZD00001,87.995,98406290,99060000,90054545,2025-09-18,10:30,개찰완료,86597500,87.999,2025-09-26,더블유에프(WF)시스템,김규례,김규례,712-16-00889,"강원특별자치도 춘천시 우석로79번길25-0 (석사동), 301호"
LPF0040,1,25년 예비군훈련대 교전장비 유지보수 용역,용역,총액계약,2단계경쟁(동시),최저가격제,N,제51보병사단,ZD00019,제51보병사단,ZD00019,0,257489047,258576030,235069118,2025-09-18,15:00,개찰완료,232743500,90.389,2025-09-18,(주)네스랩,이재호,홍성혜,305-81-55132,대전광역시 유성구 테크노2로 194()
MDG0154,1,25년 의료정보체계용 바코드프린터 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,33288087,32952900,30550000,2025-09-18,11:00,개찰완료,29400000,88.319,2025-09-18,주식회사 월픽쳐스,정경원,정경원,277-88-02381,경상북도 구미시 구미대로350-27 (신평동) 모바일융합센터 310호
MDJ0037,1,25-23차 의무비품 계약구매,물품,총액계약,제한경쟁,적격심사제,Y,국군대전병원,ZD00241,국군대전병원,ZD00241,87.995,,42287780,39228000,2025-09-18,10:30,순위확정,,,,,,,,
SCF0774,1,25년 특수전용 고속단정 IPS 외주정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,,180000000,166930909,2025-09-18,10:30,순위확정,,,,,,,,
SCF0721,2,25년 P-3 항공기 방빙장치  시간측정기 부품정비,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,40304730,40200000,42827273,2025-09-18,10:30,개찰완료,35300000,87.582,2025-09-18,주식회사 다윈에어로테크,정중식,정중식,238-87-00168,경기도 수원시 영통구 신원로306 (원천동) 이노플렉스 1동 109호
UMM0799,1,25-N-화물유잔유펌프 2EA 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,484527478,485680000,450363636,2025-09-18,11:00,개찰완료,426908900,88.108,2025-09-18,주식회사 정수플로우텍,한슬기,한슬기,137-86-01533,경기도 김포시 대곶면 대곶남로265번길46-12
EBH0132,1,레이돔 등 해성수리부속류(구매),물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,82.995,,263281000,0,2025-09-19,14:00,유찰,,,,,,,,
EBH0133,1,탄약 폭발볼트용 해성 수리부속류(구매),물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,87.995,,78803000,0,2025-09-19,14:30,순위확정,,,,,,,,
LCG0101,1,25-육-250중대재해처벌에 관한 법률 군 적용 방안연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,육군본부,1290298,육군본부,1290298,0,38766452,38886000,35350909,2025-09-19,10:00,개찰완료,36941700,95.292,2025-10-13,주식회사 아이앤아이리서치,이진수,이진수,212-86-09874,"경기도 광명시 일직로43, 20층 에이2012호(일직동, 지아이디씨)"
